ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,,,Full Sleeves hooded Sweater for Girls - 3 - 4 Yr,1,0,visible,,"<p>This adorable baby girls' long sleeve hooded sweater is the perfect addition to your little one's wardrobe. Crafted with comfort and style in mind, it features a front button closure for easy dressing and a cozy hood to keep your baby warm during chilly days. The sweater comes in a delightful design that complements any outfit, making it a versatile and charming choice for everyday wear.</p><p><strong>Features: </strong></p><ul><li>Long sleeve hooded sweater for baby girls.</li><li>Front button closure for easy dressing.</li><li>Cozy and comfortable design.</li><li>Versatile and adorable, perfect for everyday wear.</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 F</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1160,1450,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/3_d5b21252-dabf-4e13-a08a-99527865d1f3.jpg?v=1691157397,,,,,,,,,0,,,,,,,,
,,,Full Sleeves hooded Sweater for Girls - 3 - 4 Yr,1,0,visible,,"<p>This adorable baby girls' long sleeve hooded sweater is the perfect addition to your little one's wardrobe. Crafted with comfort and style in mind, it features a front button closure for easy dressing and a cozy hood to keep your baby warm during chilly days. The sweater comes in a delightful design that complements any outfit, making it a versatile and charming choice for everyday wear.</p><p><strong>Features: </strong></p><ul><li>Long sleeve hooded sweater for baby girls.</li><li>Front button closure for easy dressing.</li><li>Cozy and comfortable design.</li><li>Versatile and adorable, perfect for everyday wear.</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 F</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1160,1450,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/4_27c1d8ea-64ca-47fb-9146-410077a45fa4.jpg?v=1691157398,,,,,,,,,0,,,,,,,,
,,,Full Sleeves hooded Sweater for Girls - 3 - 4 Yr,1,0,visible,,"<p>This adorable baby girls' long sleeve hooded sweater is the perfect addition to your little one's wardrobe. Crafted with comfort and style in mind, it features a front button closure for easy dressing and a cozy hood to keep your baby warm during chilly days. The sweater comes in a delightful design that complements any outfit, making it a versatile and charming choice for everyday wear.</p><p><strong>Features: </strong></p><ul><li>Long sleeve hooded sweater for baby girls.</li><li>Front button closure for easy dressing.</li><li>Cozy and comfortable design.</li><li>Versatile and adorable, perfect for everyday wear.</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 F</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1160,1450,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/5_7723bdee-c8b1-4bcc-9a0c-37c044635eae.jpg?v=1691157397,,,,,,,,,0,,,,,,,,
,,,Full Sleeves hooded Sweater for Girls - 3 - 4 Yr,1,0,visible,,"<p>This adorable baby girls' long sleeve hooded sweater is the perfect addition to your little one's wardrobe. Crafted with comfort and style in mind, it features a front button closure for easy dressing and a cozy hood to keep your baby warm during chilly days. The sweater comes in a delightful design that complements any outfit, making it a versatile and charming choice for everyday wear.</p><p><strong>Features: </strong></p><ul><li>Long sleeve hooded sweater for baby girls.</li><li>Front button closure for easy dressing.</li><li>Cozy and comfortable design.</li><li>Versatile and adorable, perfect for everyday wear.</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 F</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1160,1450,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/6_303ea5f6-d0b9-4e24-adde-baaf47de8b76.jpg?v=1691157398,,,,,,,,,0,,,,,,,,
,,,Full Sleeves hooded Sweater for Girls - 3 - 4 Yr,1,0,visible,,"<p>This adorable baby girls' long sleeve hooded sweater is the perfect addition to your little one's wardrobe. Crafted with comfort and style in mind, it features a front button closure for easy dressing and a cozy hood to keep your baby warm during chilly days. The sweater comes in a delightful design that complements any outfit, making it a versatile and charming choice for everyday wear.</p><p><strong>Features: </strong></p><ul><li>Long sleeve hooded sweater for baby girls.</li><li>Front button closure for easy dressing.</li><li>Cozy and comfortable design.</li><li>Versatile and adorable, perfect for everyday wear.</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 F</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1220,1525,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/7_9fcf7db9-2520-4ba2-a3e4-b49f64552110.jpg?v=1691157397,,,,,,,,,0,,,,,,,,
,,,Floral Embroidered Cardigan for Girls,1,0,visible,,"<p>Keep your little one cozy and stylish with this adorable Baby Girls Long Sleeve Sweater. The sweater features a front button closure for easy dressing and adds a touch of cuteness to any outfit. Crafted from soft and breathable fabric, it ensures maximum comfort for your baby throughout the day. This versatile sweater is perfect for both casual and formal occasions, making it a must-have addition to your baby's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and breathable fabric for maximum comfort</li><li>Versatile design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1220,1525,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/1_c39ded80-727f-4064-a2ea-0aea5d22f574.jpg?v=1691157231,,,,,,,,,0,,,,,,,,
,,,Floral Embroidered Cardigan for Girls,1,0,visible,,"<p>Keep your little one cozy and stylish with this adorable Baby Girls Long Sleeve Sweater. The sweater features a front button closure for easy dressing and adds a touch of cuteness to any outfit. Crafted from soft and breathable fabric, it ensures maximum comfort for your baby throughout the day. This versatile sweater is perfect for both casual and formal occasions, making it a must-have addition to your baby's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and breathable fabric for maximum comfort</li><li>Versatile design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1220,1525,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/2_aa06276f-e2bb-4e8e-8ec7-99dfc479291b.jpg?v=1691157232,,,,,,,,,0,,,,,,,,
,,,Floral Embroidered Cardigan for Girls,1,0,visible,,"<p>Keep your little one cozy and stylish with this adorable Baby Girls Long Sleeve Sweater. The sweater features a front button closure for easy dressing and adds a touch of cuteness to any outfit. Crafted from soft and breathable fabric, it ensures maximum comfort for your baby throughout the day. This versatile sweater is perfect for both casual and formal occasions, making it a must-have addition to your baby's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and breathable fabric for maximum comfort</li><li>Versatile design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1220,1525,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/3_3c985ed7-e574-4f6f-b8fa-e38000d74348.jpg?v=1691157232,,,,,,,,,0,,,,,,,,
,,,Floral Embroidered Cardigan for Girls,1,0,visible,,"<p>Keep your little one cozy and stylish with this adorable Baby Girls Long Sleeve Sweater. The sweater features a front button closure for easy dressing and adds a touch of cuteness to any outfit. Crafted from soft and breathable fabric, it ensures maximum comfort for your baby throughout the day. This versatile sweater is perfect for both casual and formal occasions, making it a must-have addition to your baby's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and breathable fabric for maximum comfort</li><li>Versatile design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,0,,1220,1525,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/4_1d32b51f-f96f-4a3b-bd77-fbf90e642843.jpg?v=1691157232,,,,,,,,,0,,,,,,,,
,,,Floral Embroidered Cardigan for Girls,1,0,visible,,"<p>Keep your little one cozy and stylish with this adorable Baby Girls Long Sleeve Sweater. The sweater features a front button closure for easy dressing and adds a touch of cuteness to any outfit. Crafted from soft and breathable fabric, it ensures maximum comfort for your baby throughout the day. This versatile sweater is perfect for both casual and formal occasions, making it a must-have addition to your baby's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and breathable fabric for maximum comfort</li><li>Versatile design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1220,1525,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/5_f22843a5-c229-4e8e-9c13-daab86bd2b9c.jpg?v=1691157232,,,,,,,,,0,,,,,,,,
,,,Floral Embroidered Cardigan for Girls,1,0,visible,,"<p>Keep your little one cozy and stylish with this adorable Baby Girls Long Sleeve Sweater. The sweater features a front button closure for easy dressing and adds a touch of cuteness to any outfit. Crafted from soft and breathable fabric, it ensures maximum comfort for your baby throughout the day. This versatile sweater is perfect for both casual and formal occasions, making it a must-have addition to your baby's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and breathable fabric for maximum comfort</li><li>Versatile design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1220,1525,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/6_62a18ff0-5ba5-4299-be3c-a8f49bdd114c.jpg?v=1691157233,,,,,,,,,0,,,,,,,,
,,,Floral Embroidered Cardigan for Girls,1,0,visible,,"<p>Keep your little one cozy and stylish with this adorable Baby Girls Long Sleeve Sweater. The sweater features a front button closure for easy dressing and adds a touch of cuteness to any outfit. Crafted from soft and breathable fabric, it ensures maximum comfort for your baby throughout the day. This versatile sweater is perfect for both casual and formal occasions, making it a must-have addition to your baby's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and breathable fabric for maximum comfort</li><li>Versatile design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1220,1525,"Clothes > Girls, Clothes, Clothes > Girls > Sweater",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/1_b406e600-311f-474a-a8c1-179091da16f2.jpg?v=1691157235,,,,,,,,,0,,,,,,,,
,,,Full Sleeves Sweater for Boys,1,0,visible,,"<p>Keep your little one cozy and stylish with our adorable Baby Boys Long Sleeve Sweater! This sweater features a front button closure for easy dressing and a classic design that will complement any outfit. Crafted from soft and high-quality fabric, it provides warmth and comfort throughout the day. Perfect for both casual and formal occasions, this sweater is a must-have addition to your baby boy's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and high-quality fabric for comfort</li><li>Classic design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1080,1350,"Clothes > Boys, Clothes, Clothes > Boys > SweaterB",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/1_f31043f7-aca6-4f6b-824e-5a1a60ae70ed.jpg?v=1691157131,,,,,,,,,0,,,,,,,,
,,,Full Sleeves Sweater for Boys,1,0,visible,,"<p>Keep your little one cozy and stylish with our adorable Baby Boys Long Sleeve Sweater! This sweater features a front button closure for easy dressing and a classic design that will complement any outfit. Crafted from soft and high-quality fabric, it provides warmth and comfort throughout the day. Perfect for both casual and formal occasions, this sweater is a must-have addition to your baby boy's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and high-quality fabric for comfort</li><li>Classic design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1080,1350,"Clothes > Boys, Clothes, Clothes > Boys > SweaterB",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/2_57a3efa9-8789-45db-888e-b6238a96d971.jpg?v=1691157130,,,,,,,,,0,,,,,,,,
,,,Full Sleeves Sweater for Boys,1,0,visible,,"<p>Keep your little one cozy and stylish with our adorable Baby Boys Long Sleeve Sweater! This sweater features a front button closure for easy dressing and a classic design that will complement any outfit. Crafted from soft and high-quality fabric, it provides warmth and comfort throughout the day. Perfect for both casual and formal occasions, this sweater is a must-have addition to your baby boy's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and high-quality fabric for comfort</li><li>Classic design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1080,1350,"Clothes > Boys, Clothes, Clothes > Boys > SweaterB",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/3_091de3a8-19f2-420e-b72f-ced05071c817.jpg?v=1691157129,,,,,,,,,0,,,,,,,,
,,,Full Sleeves Sweater for Boys,1,0,visible,,"<p>Keep your little one cozy and stylish with our adorable Baby Boys Long Sleeve Sweater! This sweater features a front button closure for easy dressing and a classic design that will complement any outfit. Crafted from soft and high-quality fabric, it provides warmth and comfort throughout the day. Perfect for both casual and formal occasions, this sweater is a must-have addition to your baby boy's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and high-quality fabric for comfort</li><li>Classic design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1080,1350,"Clothes > Boys, Clothes, Clothes > Boys > SweaterB",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/4_7ab1afd6-dfe5-464c-82d8-45eca192c7ff.jpg?v=1691157129,,,,,,,,,0,,,,,,,,
,,,Full Sleeves Sweater for Boys,1,0,visible,,"<p>Keep your little one cozy and stylish with our adorable Baby Boys Long Sleeve Sweater! This sweater features a front button closure for easy dressing and a classic design that will complement any outfit. Crafted from soft and high-quality fabric, it provides warmth and comfort throughout the day. Perfect for both casual and formal occasions, this sweater is a must-have addition to your baby boy's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and high-quality fabric for comfort</li><li>Classic design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1080,1350,"Clothes > Boys, Clothes, Clothes > Boys > SweaterB",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/5_0b47aeef-2e68-4186-9a20-87c557d09b4d.jpg?v=1691157130,,,,,,,,,0,,,,,,,,
,,,Full Sleeves Sweater for Boys,1,0,visible,,"<p>Keep your little one cozy and stylish with our adorable Baby Boys Long Sleeve Sweater! This sweater features a front button closure for easy dressing and a classic design that will complement any outfit. Crafted from soft and high-quality fabric, it provides warmth and comfort throughout the day. Perfect for both casual and formal occasions, this sweater is a must-have addition to your baby boy's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and high-quality fabric for comfort</li><li>Classic design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1080,1350,"Clothes > Boys, Clothes, Clothes > Boys > SweaterB",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/6_1a6ff6be-1411-4807-ab38-22bf13292af4.jpg?v=1691157130,,,,,,,,,0,,,,,,,,
,,,Full Sleeves Sweater for Boys,1,0,visible,,"<p>Keep your little one cozy and stylish with our adorable Baby Boys Long Sleeve Sweater! This sweater features a front button closure for easy dressing and a classic design that will complement any outfit. Crafted from soft and high-quality fabric, it provides warmth and comfort throughout the day. Perfect for both casual and formal occasions, this sweater is a must-have addition to your baby boy's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and high-quality fabric for comfort</li><li>Classic design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1080,1350,"Clothes > Boys, Clothes, Clothes > Boys > SweaterB",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/7_c825bdc2-e815-43d7-947b-f8bff3307b98.jpg?v=1691157130,,,,,,,,,0,,,,,,,,
,,,Full Sleeves Sweater for Boys,1,0,visible,,"<p>Keep your little one cozy and stylish with our adorable Baby Boys Long Sleeve Sweater! This sweater features a front button closure for easy dressing and a classic design that will complement any outfit. Crafted from soft and high-quality fabric, it provides warmth and comfort throughout the day. Perfect for both casual and formal occasions, this sweater is a must-have addition to your baby boy's wardrobe.</p><p><strong>Features: </strong></p><ul><li>Front button closure for easy dressing</li><li>Soft and high-quality fabric for comfort</li><li>Classic design suitable for various occasions</li></ul><p><strong>Wash care instructions: </strong></p><ul><li>Wash dark colors separately</li><li>Use mild baby detergent</li><li>Iron on low heat</li></ul><p><strong>Items included in the package:</strong></p><ul><li>1 Full Sleeved sweater</li></ul>",,,taxable,,1,,,0,0,,,,,1,,1080,1350,"Clothes > Boys, Clothes, Clothes > Boys > SweaterB",,,https://cdn.shopify.com/s/files/1/0712/8016/5175/files/8_aed0607d-9b7b-46e3-9b51-13855449fe23.jpg?v=1691157134,,,,,,,,,0,,,,,,,,
